kid,built_km2_2023,built_km2_2024,built_km2_2025,gain_km2_23_24,loss_km2_23_24,net_km2_23_24,gain_km2_24_25,loss_km2_24_25,net_km2_24_25,gain_km2_23_25,loss_km2_23_25,net_km2_23_25,delta_km2_23_24,delta_km2_24_25,delta_km2_23_25
3116,0.8762852360839843,0.754828186706543,0.7188411402587891,0.04498355358886719,0.16644060302734376,-0.12145704943847656,0.03328797149658203,0.06927501788330079,-0.03598704638671875,0.03868577990722656,0.19612987573242188,-0.1574440958251953,0.04498355358886719,0.03328797149658203,0.03868577990722656
3118,12.820730896911622,10.297965008972168,9.817549443359376,0.810623609008789,3.333389496887207,-2.522765887878418,1.2478846724243164,1.7283002380981445,-0.48041556567382815,0.5596175374145508,3.562798990966797,-3.003181453552246,0.810623609008789,1.2478846724243164,0.5596175374145508
3120,2.3825798600815715,2.359212721862793,2.1603618591308593,0.5335665595092773,0.5569336977280561,-0.023367138218778723,0.2546368568725586,0.4534877196044922,-0.1988508627319336,0.408497880859375,0.6307158818100873,-0.2222180009507123,0.5335665595092773,0.2546368568725586,0.408497880859375
3122,1.1922823819429285,0.28672453686403765,0.7433428507080078,0.04589612860107422,0.9514539736799651,-0.9055578450788909,0.5201602391967773,0.06354192535280714,0.45661831384397017,0.05759548522949219,0.5065350164644129,-0.4489395312349207,0.04589612860107422,0.5201602391967773,0.05759548522949219
3124,0.2483818708496094,0.15838876092529297,0.1277910170288086,0.03149774334716797,0.12149085327148437,-0.0899931099243164,0.022498462585449217,0.0530962064819336,-0.030597743896484376,0.015298933837890626,0.13588978765869142,-0.12059085382080079,0.03149774334716797,0.022498462585449217,0.015298933837890626
3201,20.550469631808415,11.462337932871383,13.945392159998754,0.9919518410644531,10.080083540001484,-9.088131698937032,4.278416519633933,1.7953622925065582,2.48305422718841,1.2654063915405274,7.8704838633501835,-6.605077471809657,0.9919518410644531,4.278416519633933,1.2654063915405274
3203,22.892032051544547,14.315725930819163,13.567480459137562,0.909665042267444,9.48597116299283,-8.57630612078642,2.248656177946682,2.996901649628284,-0.7482454716205671,0.7841907373657226,10.108742329711674,-9.324551592345951,0.909665042267444,2.248656177946682,0.7841907373657226
3205,18.01952827864655,15.758424532395068,13.328011807122204,1.3234326301269532,3.5845363763784373,-2.261103746251484,0.837603083984375,3.2680158092572382,-2.430412725272863,0.799819878112793,5.491336349637139,-4.691516471524347,1.3234326301269532,0.837603083984375,0.799819878112793
3207,12.522903065978287,10.585932287680711,9.358329881796205,0.8202740195298139,2.757244797827388,-1.9369707782975738,0.8121752588366938,2.039777664660166,-1.227602405823472,0.6934376673983704,3.8580108515194165,-3.1645731841210463,0.8202740195298139,0.8121752588366938,0.6934376673983704
3209,10.325991803545305,9.465264957160022,7.875747022882439,0.9738088403212602,1.8345356867675782,-0.8607268464463177,0.38328124700927735,1.9727991812258254,-1.589517934216548,0.4528791745200962,2.903123955182962,-2.450244780662866,0.9738088403212602,0.38328124700927735,0.4528791745200962
3212,4.718797148030359,3.4014765610090665,2.395117401916504,0.15829409106445314,1.475614678085746,-1.317320587021293,0.09803565179443359,1.1043948108869963,-1.0063591590925627,0.058460240173339846,2.382139986287195,-2.3236797461138554,0.15829409106445314,0.09803565179443359,0.058460240173339846
3214,4.1858067582727765,2.9728502234269683,2.50732179139141,0.16404284488692938,1.3769993797327378,-1.2129565348458082,0.3945677701846852,0.8600962022202435,-0.4655284320355584,0.04568292261699602,1.7241678894983627,-1.6784849668813666,0.16404284488692938,0.3945677701846852,0.04568292261699602
3216,5.2526682194824215,4.273184918029785,3.557242311706543,0.3534768803100586,1.3329601817626953,-0.9794833014526367,0.1870832337036133,0.9030258400268555,-0.7159426063232421,0.19787526477050782,1.8933011725463866,-1.6954259077758789,0.3534768803100586,0.1870832337036133,0.19787526477050782
3218,5.332552211229512,4.3068818943201395,3.7348935828005323,0.3964233770579619,1.422093693967333,-1.0256703169093713,0.2735732542770086,0.8455615657966165,-0.5719883115196079,0.24807996717744715,1.8457385956064263,-1.5976586284289793,0.3964233770579619,0.2735732542770086,0.24807996717744715
3220,2.815905134765625,2.6242785140380858,2.277023139831543,0.26989073663330077,0.4615173572387695,-0.19162662060546876,0.11425766717529297,0.46151304150390626,-0.3472553743286133,0.1700335103149414,0.7089155052490235,-0.5388819949340821,0.26989073663330077,0.11425766717529297,0.1700335103149414
3222,8.422854219902968,6.867986209342688,6.027060909011183,0.2469815882070504,1.801849598767329,-1.5548680105602786,0.25414163764648434,1.095066937977989,-0.8409253003315046,0.13934282676642923,2.5351361376582124,-2.3957933108917837,0.2469815882070504,0.25414163764648434,0.13934282676642923
3224,3.9198492173971737,3.0196930612275965,2.4276685197318284,0.06747102615272671,0.967627182322304,-0.9001561561695772,0.08488833040819355,0.6769128719039618,-0.5920245414957682,0.043504709558584174,1.5356854072239297,-1.4921806976653456,0.06747102615272671,0.08488833040819355,0.043504709558584174
3226,4.858455349304199,3.8487898157348632,3.5842101494750978,0.3536578062133789,1.363323339782715,-1.0096655335693359,0.37974683111572266,0.6443264973754883,-0.26457966625976564,0.2951600376586914,1.569405237487793,-1.2742451998291016,0.3536578062133789,0.37974683111572266,0.2951600376586914
3228,4.843769418176031,4.335352179040289,3.4732912130979052,0.3941353397216797,0.9025525788574219,-0.5084172391357422,0.26005757788085937,1.1221185438232422,-0.8620609659423828,0.2384607891845703,1.6089389942626953,-1.370478205078125,0.3941353397216797,0.26005757788085937,0.2384607891845703
